PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00198	12782767	-0.128406	0.224599	-9.818195	-0.004167	-0.000154	-0.004429
00199	12782817	-0.120687	0.217077	-9.821347	-0.004755	0.001418	-0.003164
00200	12782867	-0.141336	0.209427	-9.819805	-0.003377	-0.002920	-0.004186
00201	12782917	-0.147061	0.229087	-9.807318	-0.001294	0.002650	0.001546
00202	12782967	-0.144158	0.221576	-9.805648	-0.004955	0.000708	-0.001626
00203	12783017	-0.132837	0.193695	-9.802586	-0.006408	0.002200	-0.002515
00204	12783067	-0.134448	0.209990	-9.802098	-0.003351	0.002606	-0.000151
00205	12783117	-0.152967	0.225490	-9.803447	-0.005743	0.002567	-0.000685
00206	12783167	-0.121973	0.226885	-9.794021	-0.004885	-0.002483	-0.000592
00207	12783217	-0.119897	0.210027	-9.812474	-0.001551	0.002252	-0.002302
00208	12783267	-0.131080	0.222866	-9.799244	-0.005275	0.002797	-0.002900
00209	12783317	-0.138455	0.219243	-9.836116	-0.005709	0.001179	-0.002937
00210	12783367	-0.156108	0.231906	-9.820933	-0.005250	-0.000110	-0.003525
00211	12783417	-0.128997	0.221417	-9.816753	-0.003809	0.003822	-0.003827
00212	12783467	-0.139863	0.206833	-9.814533	-0.005278	0.000864	-0.002556
00213	12783517	-0.140305	0.225104	-9.817897	-0.004882	0.000316	-0.003295
00214	12783567	-0.136860	0.234551	-9.814079	-0.002929	0.002354	-0.003999
00215	12783617	-0.157482	0.246961	-9.818533	-0.004212	0.002527	-0.001460
00216	12783667	-0.124957	0.220858	-9.793043	-0.004136	0.000238	-0.002439
00217	12783717	-0.142058	0.236489	-9.831543	-0.005555	0.000895	0.001835
00218	12783767	-0.124616	0.239322	-9.816536	-0.005137	-0.001748	-0.002059
00219	12783817	-0.138418	0.236411	-9.806636	-0.006408	0.001004	-0.002679
00220	12783867	-0.123089	0.197987	-9.817017	-0.003481	0.000671	-0.000388
00221	12783917	-0.115601	0.227247	-9.798603	-0.005055	0.003930	-0.002160
00222	12783967	-0.129232	0.205782	-9.813153	-0.006932	-0.002326	0.001372
00223	12784017	-0.143159	0.225937	-9.813087	-0.002582	0.002921	0.001292
00224	12784067	-0.135992	0.231720	-9.821988	-0.007269	0.004511	0.001603
00225	12784117	-0.139315	0.235000	-9.817176	-0.002310	-0.000657	0.001206
00226	12784167	-0.129455	0.210991	-9.798531	-0.005248	0.004059	-0.001388
00227	12784217	-0.161139	0.239365	-9.832891	-0.003726	0.000503	0.000164
00228	12784267	-0.128096	0.232625	-9.799012	-0.005069	0.001514	-0.001244
00229	12784317	-0.154359	0.239552	-9.799847	-0.003147	0.003256	-0.004084
00230	12784367	-0.147140	0.226243	-9.803240	-0.005033	-0.000876	-0.001957
00231	12784417	-0.143000	0.218530	-9.803736	-0.008518	-0.000004	-0.002868
00232	12784467	-0.121809	0.218788	-9.825886	-0.003263	0.001002	0.000478
00233	12784517	-0.123749	0.222134	-9.824206	-0.005271	0.001672	-0.001079
00234	12784567	-0.144137	0.218751	-9.800131	-0.001989	0.001148	-0.000962
00235	12784617	-0.143848	0.225188	-9.822664	-0.006702	0.000454	-0.000696
00236	12784667	-0.135786	0.217105	-9.812643	-0.004983	-0.001456	-0.000905
00237	12784717	-0.128004	0.220158	-9.809802	-0.003983	-0.001431	0.001211
00238	12784767	-0.151929	0.238881	-9.817112	-0.002392	0.000723	-0.000387
00239	12784817	-0.130052	0.217522	-9.812186	-0.002213	0.000948	-0.001735
00240	12784867	-0.118736	0.213282	-9.811042	-0.001063	0.003098	-0.002974
00241	12784917	-0.130317	0.233418	-9.803324	-0.007305	0.000244	-0.002235
00242	12784967	-0.131422	0.233512	-9.817704	-0.004121	-0.000211	-0.000031
00243	12785017	-0.133930	0.229226	-9.806182	-0.004115	0.002593	-0.001367
00244	12785067	-0.133236	0.226909	-9.808346	-0.002168	0.002760	0.000104
00245	12785117	-0.135958	0.222464	-9.813123	-0.002333	0.001886	-0.001305
00246	12785167	-0.144156	0.229667	-9.821941	-0.005572	0.000447	0.002316
00247	12785217	-0.125606	0.211041	-9.816769	-0.004163	0.002310	0.001582
00248	12785267	-0.141429	0.224054	-9.808774	-0.004404	0.004488	-0.004462
00249	12785317	-0.145020	0.234421	-9.816911	-0.002371	-0.000661	0.001468
00250	12785367	-0.128603	0.238316	-9.832817	-0.005965	0.004532	-0.001061
00251	12785417	-0.135478	0.232484	-9.802341	-0.002877	0.002909	0.000171
00252	12785467	-0.144284	0.235355	-9.806611	-0.003107	0.004192	-0.000778
00253	12785517	-0.129373	0.224632	-9.807402	-0.005052	0.001770	-0.002650
00254	12785567	-0.141753	0.227016	-9.786256	-0.004379	-0.001249	-0.000520
00255	12785617	-0.140836	0.201803	-9.811175	-0.005566	-0.001369	-0.001991
00256	12785667	-0.135176	0.196182	-9.815515	-0.005312	0.001425	0.004688
00257	12785717	-0.136230	0.213451	-9.809523	-0.003917	-0.002222	-0.005429
00258	12785767	-0.127787	0.225977	-9.808605	-0.001439	-0.001132	0.000083
00259	12785817	-0.161728	0.256262	-9.811326	-0.004075	-0.001599	-0.000487
00260	12785867	-0.128397	0.231785	-9.825388	-0.003613	0.001662	-0.003325
00261	12785917	-0.141414	0.214322	-9.810698	-0.005226	0.001056	-0.002872
00262	12785967	-0.158282	0.224642	-9.801256	-0.004316	0.000917	-0.000124
00263	12786017	-0.142212	0.219872	-9.805898	-0.003803	0.000826	-0.000126
00264	12786067	-0.147364	0.221066	-9.818574	-0.005651	0.001667	-0.001112
00265	12786117	-0.131630	0.201856	-9.813136	-0.002772	0.003656	0.000014
00266	12786167	-0.125846	0.212892	-9.827067	-0.002539	0.000397	0.000636
00267	12786217	-0.129850	0.241693	-9.810759	-0.003068	0.000706	-0.002853
00268	12786267	-0.138565	0.230614	-9.807839	-0.001810	0.000342	-0.002406
00269	12786317	-0.142447	0.214541	-9.793429	-0.005383	0.002254	-0.001363
00270	12786367	-0.130798	0.211015	-9.820815	-0.001881	0.001434	-0.004136
00271	12786417	-0.127832	0.213863	-9.834734	-0.002740	0.004718	-0.001585
00272	12786467	-0.142143	0.221487	-9.815958	-0.004125	0.002753	-0.002389
00273	12786517	-0.133019	0.230426	-9.816010	-0.006060	0.001497	-0.000274
00274	12786567	-0.155998	0.236065	-9.816861	-0.005492	-0.001528	-0.000546
00275	12786617	-0.119442	0.199754	-9.805533	-0.002311	-0.001860	-0.000340
