PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00179	13947767	-0.139444	0.234389	-9.816708	-0.005143	0.004360	0.001421
00180	13947817	-0.132554	0.226389	-9.816736	-0.004037	0.002630	-0.000294
00181	13947867	-0.155293	0.249961	-9.805603	-0.005310	0.001318	-0.001350
00182	13947917	-0.142614	0.242158	-9.804228	-0.002591	-0.001802	-0.001410
00183	13947967	-0.130648	0.229961	-9.804279	-0.001682	0.003930	-0.001829
00184	13948017	-0.139555	0.225144	-9.799682	-0.004055	0.000819	-0.002351
00185	13948067	-0.140146	0.221405	-9.796082	-0.001705	0.002542	-0.002895
00186	13948117	-0.141345	0.195868	-9.816680	-0.001870	0.005061	0.000964
00187	13948167	-0.139716	0.208844	-9.820525	-0.004659	-0.002327	-0.002978
00188	13948217	-0.147529	0.202545	-9.816416	-0.005084	-0.000709	0.000174
00189	13948267	-0.140418	0.196037	-9.797511	-0.001781	-0.001238	-0.001600
00190	13948317	-0.141296	0.226569	-9.804468	-0.005738	-0.001404	-0.000214
00191	13948367	-0.138721	0.230855	-9.829643	-0.007212	0.000569	-0.001608
00192	13948417	-0.120474	0.239042	-9.827826	-0.004152	0.001179	-0.000814
00193	13948467	-0.139704	0.226649	-9.810703	-0.001588	0.002230	0.001110
00194	13948517	-0.146550	0.242356	-9.822180	-0.002614	0.000143	0.001556
00195	13948567	-0.131542	0.237236	-9.812912	-0.003438	-0.000627	-0.003772
00196	13948617	-0.145522	0.232631	-9.799654	-0.004052	0.002016	-0.001898
00197	13948667	-0.128172	0.220908	-9.813638	-0.004140	0.002123	0.002718
00198	13948717	-0.145517	0.221790	-9.822659	-0.003287	0.001959	-0.002410
00199	13948767	-0.141096	0.227466	-9.815970	-0.003183	0.000772	-0.001650
00200	13948817	-0.149754	0.219538	-9.799872	-0.004485	-0.000668	-0.001425
00201	13948867	-0.140770	0.217844	-9.824127	-0.002982	0.000489	-0.000142
00202	13948917	-0.155813	0.243503	-9.815902	-0.007903	0.002565	0.001034
00203	13948967	-0.139035	0.241842	-9.808315	-0.003657	-0.001827	-0.004738
