PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00226	13298167	-9.793917	-0.290187	0.285328	-0.003970	0.000802	-0.001436
00227	13298217	-9.799104	-0.290109	0.276772	-0.003851	0.001034	-0.001239
00228	13298267	-9.803490	-0.294130	0.301390	-0.007017	0.002172	-0.001515
00229	13298317	-9.792132	-0.300814	0.288328	-0.004245	0.003742	0.001404
00230	13298367	-9.817182	-0.304644	0.263843	-0.006168	0.001342	-0.002737
00231	13298417	-9.810075	-0.297570	0.295049	-0.007683	-0.002131	0.001285
00232	13298467	-9.809120	-0.291040	0.282537	-0.005193	0.000136	-0.001177
00233	13298517	-9.783835	-0.299404	0.291967	-0.005705	0.001030	-0.000148
00234	13298567	-9.804183	-0.274102	0.296438	-0.005313	0.000743	-0.002517
00235	13298617	-9.784646	-0.286083	0.318801	-0.003157	0.001493	-0.001114
00236	13298667	-9.784782	-0.291001	0.312319	-0.007453	0.002740	-0.001861
00237	13298717	-9.833655	-0.266444	0.310245	-0.007008	-0.000483	-0.003573
00238	13298767	-9.801182	-0.288845	0.302346	-0.003488	0.002978	-0.000718
00239	13298817	-9.810722	-0.283879	0.294206	-0.001401	0.001688	-0.001208
00240	13298867	-9.821083	-0.289067	0.286600	-0.005269	0.003720	0.000061
00241	13298917	-9.794343	-0.285109	0.307193	-0.004294	-0.000174	-0.001567
00242	13298967	-9.789209	-0.296349	0.307343	-0.002975	0.000760	0.000517
00243	13299017	-9.797542	-0.292354	0.299160	-0.002400	0.004765	-0.002282
00244	13299067	-9.812568	-0.255810	0.305987	-0.006019	0.004153	-0.001086
00245	13299117	-9.804597	-0.296395	0.292551	-0.008319	0.001792	-0.001931
00246	13299167	-9.803126	-0.297533	0.288511	-0.003663	0.001159	-0.002845
00247	13299217	-9.790541	-0.301563	0.301822	-0.005646	0.002192	-0.001457
00248	13299267	-9.818873	-0.283242	0.303717	-0.007878	-0.000209	-0.003733
00249	13299317	-9.798658	-0.285326	0.312403	-0.007186	0.001653	0.000375
00250	13299367	-9.804325	-0.286581	0.306277	-0.007595	-0.000714	0.000461
00251	13299417	-9.810713	-0.287918	0.301981	-0.007267	-0.000294	-0.004026
00252	13299467	-9.802364	-0.294307	0.273601	-0.004920	0.001790	0.001684
00253	13299517	-9.788627	-0.302009	0.301991	-0.004970	0.005338	-0.000735
00254	13299567	-9.815390	-0.268542	0.287349	-0.001032	0.002750	-0.004701
00255	13299617	-9.808930	-0.294083	0.295936	-0.006981	0.001074	-0.001296
00256	13299667	-9.792813	-0.277982	0.314820	-0.004072	0.000224	0.001189
00257	13299717	-9.800951	-0.279079	0.284384	-0.004897	0.001950	0.000499
00258	13299767	-9.796317	-0.296183	0.300115	-0.004840	0.004013	-0.003048
00259	13299817	-9.835493	-0.278205	0.284120	-0.007216	0.000061	-0.004823
00260	13299867	-9.811899	-0.284155	0.294049	-0.008669	0.000884	0.000150
00261	13299917	-9.807765	-0.269554	0.288513	-0.001610	-0.000057	-0.001418
00262	13299967	-9.794872	-0.293269	0.292744	-0.003842	0.002206	0.002956
00263	13300017	-9.791087	-0.314246	0.302342	-0.004508	0.002062	0.002897
00264	13300067	-9.794853	-0.298332	0.299573	-0.002996	-0.004031	-0.004482
00265	13300117	-9.789279	-0.305012	0.297471	-0.002794	0.001051	-0.001732
00266	13300167	-9.806237	-0.293550	0.282757	-0.001904	0.000294	-0.000228
00267	13300217	-9.790648	-0.285706	0.287720	-0.002018	0.001742	-0.001760
00268	13300267	-9.796689	-0.294502	0.320087	-0.009982	0.001896	0.000121
00269	13300317	-9.804662	-0.290406	0.291807	-0.003216	0.002402	-0.000889
00270	13300367	-9.803618	-0.278012	0.289927	-0.007075	0.000945	-0.000278
00271	13300417	-9.810503	-0.282197	0.295166	-0.006992	0.003628	0.000157
00272	13300467	-9.812581	-0.285838	0.292075	-0.003935	0.002607	-0.004473
00273	13300517	-9.799776	-0.288894	0.306479	-0.006896	-0.000927	-0.002369
00274	13300567	-9.800010	-0.284945	0.298336	-0.005330	-0.001574	0.001506
