PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00242	11903817	-9.816921	-0.285265	0.244037	-0.004127	0.001325	-0.000639
00243	11903867	-9.812236	-0.273001	0.270083	-0.005618	0.002304	0.001516
00244	11903917	-9.805749	-0.290352	0.257324	-0.002879	0.004412	-0.000818
00245	11903967	-9.789554	-0.294722	0.266691	-0.004651	-0.001329	0.000208
00246	11904017	-9.793816	-0.274343	0.259265	-0.002359	-0.000231	-0.002515
00247	11904067	-9.801860	-0.278977	0.259970	-0.002077	0.001067	-0.002701
00248	11904117	-9.791005	-0.293585	0.267147	-0.004951	0.000148	-0.000454
00249	11904167	-9.806036	-0.310671	0.268462	-0.003254	0.000051	0.000277
00250	11904217	-9.798929	-0.307277	0.267182	-0.000965	0.000506	-0.001810
00251	11904267	-9.817883	-0.297580	0.270673	-0.010101	-0.000979	-0.002017
00252	11904317	-9.821798	-0.306627	0.267306	-0.002451	0.000935	-0.000904
00253	11904367	-9.831455	-0.302225	0.279824	-0.004043	0.000513	-0.003912
00254	11904417	-9.813709	-0.291930	0.276623	-0.004825	-0.000945	-0.001422
00255	11904467	-9.811659	-0.282903	0.273440	-0.003777	0.002297	-0.003583
00256	11904517	-9.797477	-0.291372	0.308614	-0.002042	0.000967	-0.003920
00257	11904567	-9.786468	-0.301683	0.281241	-0.001775	-0.000544	-0.004440
00258	11904617	-9.783328	-0.316991	0.265852	-0.004201	0.000580	-0.002346
00259	11904667	-9.795904	-0.299386	0.262584	-0.003998	0.003127	-0.004641
00260	11904717	-9.786831	-0.308924	0.278149	-0.002304	0.000358	-0.000591
00261	11904767	-9.808666	-0.295578	0.277507	-0.002857	0.000935	0.001758
00262	11904817	-9.810270	-0.301686	0.279429	-0.004385	0.002186	-0.003937
00263	11904867	-9.814349	-0.296384	0.273437	-0.003254	0.003149	-0.001565
00264	11904917	-9.823539	-0.308686	0.282078	-0.002667	0.003003	0.000387
00265	11904967	-9.811181	-0.300080	0.269160	-0.004877	-0.001337	-0.002864
00266	11905017	-9.805334	-0.300025	0.286687	-0.002742	-0.002167	-0.000795
00267	11905067	-9.812054	-0.288638	0.272325	-0.004113	-0.001653	-0.005911
00268	11905117	-9.784180	-0.301263	0.257064	-0.003517	-0.000025	-0.002447
00269	11905167	-9.798706	-0.289261	0.271705	-0.001792	0.001367	-0.000973
00270	11905217	-9.799281	-0.293857	0.257575	-0.005361	0.001815	-0.002174
00271	11905267	-9.796357	-0.305345	0.271525	-0.002545	-0.000195	-0.000402
00272	11905317	-9.799098	-0.293670	0.266925	-0.003292	0.001403	-0.000417
00273	11905367	-9.806828	-0.313741	0.247757	-0.008563	0.002954	-0.002322
00274	11905417	-9.820054	-0.293509	0.266093	-0.006385	0.000962	-0.002045
00275	11905467	-9.797402	-0.309382	0.254757	-0.002327	0.000165	0.000757
00276	11905517	-9.804230	-0.289961	0.279891	-0.005617	0.000011	-0.000548
00277	11905567	-9.809716	-0.296584	0.257377	-0.001627	0.003143	-0.001346
00278	11905617	-9.796490	-0.288750	0.258311	-0.003861	0.001140	0.000157
00279	11905667	-9.781087	-0.286711	0.267354	-0.003798	-0.000355	-0.003665
00280	11905717	-9.781695	-0.293814	0.263993	-0.007699	-0.000327	-0.004520
00281	11905767	-9.784870	-0.287418	0.264514	-0.005444	-0.001705	-0.002676
00282	11905817	-9.820234	-0.283710	0.275918	-0.004569	0.000958	-0.003875
00283	11905867	-9.790482	-0.315664	0.266016	-0.002615	-0.003264	-0.002241
00284	11905917	-9.803339	-0.298547	0.270277	-0.004824	0.003415	0.000333
00285	11905967	-9.809457	-0.292394	0.282980	-0.000838	0.002641	-0.001349
00286	11906017	-9.827462	-0.294411	0.272013	-0.004973	0.003760	-0.002803
00287	11906067	-9.807416	-0.306147	0.250870	-0.009175	0.002170	-0.001425
00288	11906117	-9.798635	-0.295001	0.271701	-0.002503	0.000416	-0.002799
00289	11906167	-9.799738	-0.292357	0.251337	-0.006503	0.001506	-0.002779
00290	11906217	-9.795717	-0.284456	0.280164	-0.005911	-0.000131	-0.004008
00291	11906267	-9.791155	-0.305113	0.276306	-0.003508	0.000172	0.000373
00292	11906317	-9.796743	-0.292259	0.268170	-0.002758	-0.000392	-0.000238
00293	11906367	-9.793383	-0.312538	0.265968	-0.005732	0.000691	0.001954
00294	11906417	-9.807878	-0.296070	0.266556	-0.000244	-0.001518	-0.005890
00295	11906467	-9.819674	-0.285147	0.265137	-0.003617	0.000727	0.003009
00296	11906517	-9.818818	-0.306189	0.285363	-0.003386	-0.004219	-0.003459
00297	11906567	-9.813917	-0.305930	0.262224	0.000159	0.001340	-0.000366
00298	11906617	-9.803994	-0.310952	0.284984	-0.002094	-0.001356	-0.002647
00299	11906667	-9.822145	-0.309140	0.290544	-0.003032	0.000114	-0.001678
00300	11906717	-9.798388	-0.306657	0.294257	-0.006016	0.001617	-0.000154
00301	11906767	-9.807489	-0.288444	0.265323	-0.004809	0.001337	-0.004324
00302	11906817	-9.782351	-0.303416	0.274493	-0.003520	0.002266	-0.002630
00303	11906867	-9.792538	-0.299945	0.258673	-0.002629	0.004509	-0.002938
00304	11906917	-9.803455	-0.297504	0.286139	-0.001835	0.001358	-0.004651
00305	11906967	-9.804068	-0.295111	0.264761	-0.004075	0.000849	0.000986
00306	11907017	-9.834143	-0.288935	0.262329	-0.005076	-0.001246	-0.003501
00307	11907067	-9.810197	-0.301469	0.266969	-0.001352	0.001536	-0.001992
00308	11907117	-9.806931	-0.303865	0.283291	-0.005396	-0.000253	-0.003883
00309	11907167	-9.805158	-0.298760	0.255050	-0.001534	-0.002693	0.002213
00310	11907217	-9.799593	-0.305757	0.255349	-0.007675	0.003888	0.003836
00311	11907267	-9.790536	-0.299776	0.281533	-0.002325	-0.000964	0.000207
00312	11907317	-9.802232	-0.274661	0.273464	-0.003795	-0.001188	-0.000947
00313	11907367	-9.790994	-0.299911	0.278646	-0.007189	0.000307	0.001443
00314	11907417	-9.807341	-0.294280	0.253344	-0.005537	-0.000568	0.001532
00315	11907467	-9.787457	-0.302424	0.250037	-0.006846	0.002174	-0.004382
00316	11907517	-9.799032	-0.303178	0.274596	-0.006227	0.000700	-0.003524
00317	11907567	-9.804843	-0.315309	0.276024	-0.004507	0.002124	-0.002208
00318	11907617	-9.810782	-0.298739	0.279745	-0.003476	-0.000753	0.001557
00319	11907667	-9.827826	-0.287316	0.279056	-0.007617	0.000752	0.000680
00320	11907717	-9.815474	-0.300699	0.271049	-0.007582	0.002164	-0.003286
00321	11907767	-9.802262	-0.294882	0.281099	-0.004882	0.002254	0.001419
00322	11907817	-9.802108	-0.302636	0.271058	-0.004246	-0.002071	-0.002266
00323	11907867	-9.806534	-0.295137	0.278550	-0.005355	-0.001249	-0.000491
00324	11907917	-9.805292	-0.294864	0.269817	-0.006875	0.001078	-0.002849
00325	11907967	-9.799221	-0.277771	0.293295	-0.005623	0.003296	-0.002392
