PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00171	12365967	0.201652	-9.769375	0.167180	-0.004863	0.002616	-0.002238
00172	12366017	0.237464	-9.787557	0.175433	-0.005373	0.000414	-0.001065
00173	12366067	0.216816	-9.800170	0.192368	-0.003339	0.002066	-0.001251
00174	12366117	0.206933	-9.793715	0.196166	-0.005493	0.000187	-0.001930
00175	12366167	0.209667	-9.798905	0.196976	-0.002819	0.002652	-0.002150
00176	12366217	0.232913	-9.800899	0.174930	-0.005210	0.005580	-0.000972
00177	12366267	0.234124	-9.804611	0.186204	-0.007585	0.000371	-0.004040
00178	12366317	0.209636	-9.775398	0.179686	-0.003505	-0.000001	-0.000812
00179	12366367	0.208511	-9.786704	0.173470	-0.003030	0.001199	-0.001451
00180	12366417	0.229689	-9.787593	0.202039	-0.005379	0.003000	0.000328
00181	12366467	0.239110	-9.790480	0.181949	-0.001898	0.004223	0.001509
00182	12366517	0.244718	-9.803048	0.200716	-0.008601	0.003487	-0.002706
00183	12366567	0.230468	-9.778564	0.186246	-0.005867	0.001822	-0.002816
00184	12366617	0.220280	-9.783448	0.187027	-0.004022	0.002147	-0.002822
00185	12366667	0.216780	-9.786230	0.180453	0.000563	0.001810	-0.002357
00186	12366717	0.212030	-9.794929	0.186867	-0.003500	0.003064	-0.001983
00187	12366767	0.228738	-9.813525	0.175047	-0.003356	0.002322	-0.001667
00188	12366817	0.212379	-9.786670	0.174682	-0.002555	-0.001593	0.000588
00189	12366867	0.224262	-9.791541	0.176603	-0.008158	0.000396	-0.002592
00190	12366917	0.231725	-9.789129	0.180179	-0.006941	-0.002677	-0.001237
00191	12366967	0.221109	-9.778166	0.183914	-0.002743	0.000270	-0.000142
00192	12367017	0.222529	-9.782606	0.165158	-0.006477	0.000812	-0.001636
00193	12367067	0.214327	-9.782976	0.182448	-0.006318	0.001108	-0.001895
00194	12367117	0.202846	-9.791747	0.188590	-0.004607	0.001761	0.002018
00195	12367167	0.229359	-9.803222	0.184291	-0.006104	0.001110	-0.003333
00196	12367217	0.225798	-9.796969	0.176711	-0.006398	0.003891	0.002005
00197	12367267	0.201697	-9.791668	0.182528	-0.004064	0.006059	0.001689
00198	12367317	0.203592	-9.780126	0.188812	-0.004262	0.002621	-0.004197
00199	12367367	0.228275	-9.799038	0.189291	-0.006305	-0.000408	-0.000326
00200	12367417	0.216331	-9.799844	0.186156	-0.001489	0.004360	0.000933
00201	12367467	0.206484	-9.766471	0.166967	-0.004550	-0.001080	0.000978
00202	12367517	0.226919	-9.788212	0.193338	-0.007737	0.003538	0.000114
00203	12367567	0.216972	-9.788772	0.191787	-0.005455	-0.000041	-0.002156
00204	12367617	0.223686	-9.781861	0.195228	-0.003828	0.001382	0.000702
00205	12367667	0.204588	-9.787380	0.183306	-0.002960	0.002333	-0.000513
00206	12367717	0.223904	-9.787207	0.187963	-0.005306	-0.001911	-0.004090
00207	12367767	0.207037	-9.775183	0.179155	-0.005790	0.003732	0.000143
00208	12367817	0.216755	-9.775003	0.190698	-0.002083	0.001603	-0.001451
00209	12367867	0.227926	-9.793132	0.190878	-0.003199	0.000582	-0.000622
00210	12367917	0.214724	-9.793908	0.199551	-0.002731	0.001213	0.000986
00211	12367967	0.210212	-9.796106	0.184915	-0.005896	0.000887	-0.001957
00212	12368017	0.225443	-9.789777	0.170986	-0.002553	0.005531	-0.001655
00213	12368067	0.219476	-9.803509	0.195261	-0.002915	-0.001577	-0.002106
00214	12368117	0.231102	-9.798725	0.186442	-0.005414	0.000837	-0.000454
00215	12368167	0.223775	-9.794168	0.177384	-0.003934	-0.000533	-0.001968
00216	12368217	0.228129	-9.786540	0.178854	-0.004916	0.003462	-0.000151
00217	12368267	0.230010	-9.782120	0.186005	-0.004280	0.000241	-0.002608
00218	12368317	0.225979	-9.774102	0.185736	-0.004719	-0.000697	0.002002
00219	12368367	0.233175	-9.777493	0.196329	-0.004534	0.002467	0.000067
00220	12368417	0.241903	-9.791775	0.206591	-0.004043	0.005054	-0.002292
00221	12368467	0.220419	-9.799968	0.197393	-0.003662	-0.001104	-0.001112
00222	12368517	0.233368	-9.805116	0.187972	-0.003556	0.000544	-0.000944
00223	12368567	0.243744	-9.796293	0.178288	-0.003712	0.000639	-0.001165
00224	12368617	0.218798	-9.791929	0.198025	-0.004376	0.002533	0.000385
00225	12368667	0.218324	-9.797401	0.167479	-0.001685	0.002486	0.000473
00226	12368717	0.209952	-9.777659	0.188062	-0.003383	0.000190	-0.002994
00227	12368767	0.215694	-9.784480	0.173608	-0.006192	-0.001853	0.000660
00228	12368817	0.223099	-9.783064	0.180076	-0.003168	0.001584	-0.001130
00229	12368867	0.220874	-9.804002	0.197977	-0.005864	0.001988	-0.001088
00230	12368917	0.214056	-9.778697	0.181761	-0.006996	0.002123	-0.004319
00231	12368967	0.205076	-9.781982	0.187604	-0.002713	-0.001998	-0.003745
