PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00201	13777917	-0.304744	9.821019	0.114448	-0.006203	0.000561	-0.001185
00202	13777967	-0.294295	9.806715	0.111851	-0.009032	0.003227	0.000794
00203	13778017	-0.305081	9.810872	0.110785	-0.002544	-0.000887	-0.001299
00204	13778067	-0.292966	9.798562	0.102925	-0.004216	0.000566	0.000540
00205	13778117	-0.300371	9.828032	0.093762	-0.004339	0.000471	0.001472
00206	13778167	-0.297157	9.824875	0.100994	-0.004543	0.000655	-0.001637
00207	13778217	-0.319030	9.835435	0.106575	-0.002840	0.003428	-0.003003
00208	13778267	-0.303579	9.823892	0.098289	-0.002032	0.001919	-0.004648
00209	13778317	-0.286712	9.835473	0.114615	-0.006562	-0.001583	-0.005426
00210	13778367	-0.298827	9.819779	0.122294	-0.004136	-0.005116	-0.000194
00211	13778417	-0.294406	9.799229	0.104484	-0.002684	0.001790	0.000283
00212	13778467	-0.303641	9.823892	0.113464	-0.003181	0.000868	-0.003786
00213	13778517	-0.283552	9.807673	0.104215	-0.001451	0.002068	-0.000966
00214	13778567	-0.283758	9.807529	0.113799	-0.003492	0.002266	0.002149
00215	13778617	-0.274821	9.807140	0.115248	-0.003495	0.000934	-0.001993
00216	13778667	-0.292899	9.809687	0.104796	-0.004406	0.003432	-0.002491
00217	13778717	-0.296205	9.820433	0.128506	-0.004577	0.001916	-0.000827
00218	13778767	-0.301559	9.822206	0.132374	-0.001964	-0.000817	0.000301
00219	13778817	-0.270866	9.811789	0.140432	-0.005883	0.000237	-0.005227
00220	13778867	-0.283350	9.823639	0.115554	-0.006571	0.003304	-0.000591
00221	13778917	-0.293110	9.824180	0.118738	-0.006571	-0.000700	0.000253
00222	13778967	-0.302434	9.831287	0.111799	-0.005947	-0.001139	0.002106
00223	13779017	-0.278329	9.804646	0.104967	-0.004019	0.000274	-0.001034
00224	13779067	-0.291832	9.814497	0.117432	-0.002826	-0.004317	-0.001348
00225	13779117	-0.272875	9.803129	0.115645	-0.001661	0.001609	-0.001515
00226	13779167	-0.295315	9.830283	0.105747	-0.004981	0.003456	-0.002452
00227	13779217	-0.312298	9.833201	0.118589	-0.004692	0.001561	-0.000797
00228	13779267	-0.283933	9.810837	0.114226	-0.002277	0.001796	-0.001574
00229	13779317	-0.298443	9.823195	0.116578	-0.005275	0.002315	-0.004572
00230	13779367	-0.314922	9.837197	0.103107	-0.008619	0.000001	-0.001466
00231	13779417	-0.296931	9.835176	0.125925	-0.006668	-0.000963	-0.001734
00232	13779467	-0.315224	9.838882	0.116662	-0.005540	0.002193	0.000364
00233	13779517	-0.294272	9.815036	0.110829	-0.005938	-0.002185	-0.004724
00234	13779567	-0.296779	9.832170	0.105265	-0.003650	-0.001265	-0.000877
00235	13779617	-0.282446	9.812685	0.103352	-0.005610	0.002157	-0.000888
00236	13779667	-0.293362	9.807285	0.106715	-0.004727	-0.003836	-0.001180
00237	13779717	-0.306517	9.826093	0.122546	-0.002788	-0.000183	-0.000233
00238	13779767	-0.288753	9.804201	0.109744	-0.003333	-0.001062	0.000335
00239	13779817	-0.308742	9.825414	0.087557	-0.003642	-0.001588	-0.001904
00240	13779867	-0.280967	9.815066	0.119716	-0.002340	0.001621	-0.004552
00241	13779917	-0.293389	9.813939	0.105489	-0.003193	0.001742	0.000101
00242	13779967	-0.309326	9.834879	0.119732	-0.005849	0.000433	-0.003427
00243	13780017	-0.299187	9.827374	0.106504	-0.004584	-0.001390	-0.004178
00244	13780067	-0.302021	9.817506	0.113724	-0.007259	-0.000294	0.000452
00245	13780117	-0.306616	9.820592	0.109856	-0.002541	0.001238	0.000767
00246	13780167	-0.290006	9.799722	0.122985	-0.004447	0.001752	-0.000924
00247	13780217	-0.288778	9.807959	0.097126	-0.005489	0.001216	-0.001886
00248	13780267	-0.292572	9.806700	0.098812	-0.005940	0.000464	0.000098
00249	13780317	-0.282748	9.822355	0.091464	-0.001065	-0.000158	-0.001202
00250	13780367	-0.298205	9.816795	0.101477	-0.004335	0.000075	-0.002117
00251	13780417	-0.293684	9.805047	0.097614	-0.004347	0.001530	-0.000927
00252	13780467	-0.314167	9.813276	0.101327	-0.004347	0.001558	-0.001565
00253	13780517	-0.296153	9.815845	0.118157	-0.003275	0.001159	-0.001604
00254	13780567	-0.297307	9.818542	0.111523	-0.002597	0.003073	-0.000855
00255	13780617	-0.293752	9.823540	0.113677	-0.005274	-0.000033	0.003525
00256	13780667	-0.304184	9.812666	0.102663	-0.002511	-0.002093	-0.003354
00257	13780717	-0.295280	9.808240	0.104541	-0.003592	-0.003172	-0.001401
00258	13780767	-0.293089	9.814186	0.121113	-0.005525	0.001345	-0.002332
00259	13780817	-0.284252	9.808734	0.127505	-0.005308	0.000443	-0.003076
00260	13780867	-0.307862	9.816232	0.114699	-0.004607	0.003781	-0.002611
00261	13780917	-0.289252	9.822145	0.115460	-0.000973	0.004303	0.000360
00262	13780967	-0.309774	9.830704	0.112725	-0.002079	0.001157	0.003683
00263	13781017	-0.299724	9.813560	0.109616	-0.003705	0.000243	-0.003529
